Adding shard node URL: jdbc:postgresql://10.0.0.27:26257/ycsb?sslmode=disable
Using shards: 1, batchSize:-1, fetchSize: -1
[OVERALL], RunTime(ms), 300048
[OVERALL], Throughput(ops/sec), 140.0375939849624
[TOTAL_GCS_Copy], Count, 1
[TOTAL_GC_TIME_Copy], Time(ms), 10
[TOTAL_GC_TIME_%_Copy], Time(%), 0.0033328000853196822
[TOTAL_GCS_MarkSweepCompact], Count, 0
[TOTAL_GC_TIME_MarkSweepCompact], Time(ms), 0
[TOTAL_GC_TIME_%_MarkSweepCompact], Time(%), 0.0
[TOTAL_GCs], Count, 1
[TOTAL_GC_TIME], Time(ms), 10
[TOTAL_GC_TIME_%], Time(%), 0.0033328000853196822
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 390.0
[CLEANUP], MinLatency(us), 390
[CLEANUP], MaxLatency(us), 390
[CLEANUP], 99thPercentileLatency(us), 390
[CLEANUP], 99.9PercentileLatency(us), 390
[UPDATE], Operations, 42018
[UPDATE], AverageLatency(us), 7117.420200866295
[UPDATE], MinLatency(us), 2682
[UPDATE], MaxLatency(us), 108396543
[UPDATE], 99thPercentileLatency(us), 23391
[UPDATE], 99.9PercentileLatency(us), 57727
[UPDATE], Return=OK, 42018
