Adding shard node URL: jdbc:postgresql://10.0.0.28:26257/ycsb?sslmode=disable
Using shards: 1, batchSize:-1, fetchSize: -1
[OVERALL], RunTime(ms), 891896
[OVERALL], Throughput(ops/sec), 560.603478432463
[TOTAL_GCS_Copy], Count, 11
[TOTAL_GC_TIME_Copy], Time(ms), 56
[TOTAL_GC_TIME_%_Copy], Time(%), 0.0062787589584435855
[TOTAL_GCS_MarkSweepCompact], Count, 0
[TOTAL_GC_TIME_MarkSweepCompact], Time(ms), 0
[TOTAL_GC_TIME_%_MarkSweepCompact], Time(%), 0.0
[TOTAL_GCs], Count, 11
[TOTAL_GC_TIME], Time(ms), 56
[TOTAL_GC_TIME_%], Time(%), 0.0062787589584435855
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 339.0
[CLEANUP], MinLatency(us), 339
[CLEANUP], MaxLatency(us), 339
[CLEANUP], 99thPercentileLatency(us), 339
[CLEANUP], 99.9PercentileLatency(us), 339
[UPDATE], Operations, 500000
[UPDATE], AverageLatency(us), 1779.004388
[UPDATE], MinLatency(us), 1066
[UPDATE], MaxLatency(us), 3287039
[UPDATE], 99thPercentileLatency(us), 5551
[UPDATE], 99.9PercentileLatency(us), 34751
[UPDATE], Return=OK, 500000
