Adding shard node URL: jdbc:postgresql://10.0.0.28:26257/ycsb?sslmode=disable
Using shards: 1, batchSize:-1, fetchSize: -1
[OVERALL], RunTime(ms), 842123
[OVERALL], Throughput(ops/sec), 593.7374944040241
[TOTAL_GCS_Copy], Count, 11
[TOTAL_GC_TIME_Copy], Time(ms), 56
[TOTAL_GC_TIME_%_Copy], Time(%), 0.006649859937325069
[TOTAL_GCS_MarkSweepCompact], Count, 0
[TOTAL_GC_TIME_MarkSweepCompact], Time(ms), 0
[TOTAL_GC_TIME_%_MarkSweepCompact], Time(%), 0.0
[TOTAL_GCs], Count, 11
[TOTAL_GC_TIME], Time(ms), 56
[TOTAL_GC_TIME_%], Time(%), 0.006649859937325069
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 326.0
[CLEANUP], MinLatency(us), 326
[CLEANUP], MaxLatency(us), 326
[CLEANUP], 99thPercentileLatency(us), 326
[CLEANUP], 99.9PercentileLatency(us), 326
[UPDATE], Operations, 500000
[UPDATE], AverageLatency(us), 1678.720466
[UPDATE], MinLatency(us), 1116
[UPDATE], MaxLatency(us), 5808127
[UPDATE], 99thPercentileLatency(us), 3901
[UPDATE], 99.9PercentileLatency(us), 13287
[UPDATE], Return=OK, 500000
